,Name,val_loss,_timestamp,val_accuracy,test_accuracy,train_accuracy,_step,epoch,_runtime,trainer/global_step,_wandb,test_loss,train_loss,cpu,beta1,beta2,group,aa_seed,augment,dataset,dropout,patience,num_train,batch_norm,batch_size,max_epochs,save_model,log_results,weight_decay,hidden_layers,learning_rate,hidden_group_channels
165,driven-sweep-35,0.11655813455581664,1715600206.713263,0.960770547389984,0.9563999772071838,0.9453125,11726,25,458.4153599739074,11700,{'runtime': 457},0.14001046121120453,0.12971755862236023,False,0.9,0.999,translateW,9,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
166,desert-sweep-34,0.2065020501613617,1715599732.4078028,0.9331430196762084,0.930899977684021,0.9453125,6098,13,238.34593081474304,6084,{'runtime': 237},0.22332358360290527,0.1962221562862396,False,0.9,0.999,translateW,9,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
167,quiet-sweep-33,0.3115871250629425,1715599499.378676,0.8992637991905212,0.8944000005722046,0.890625,10318,22,489.9885399341583,10296,{'runtime': 488},0.32836583256721497,0.3431759476661682,False,0.9,0.999,translateW,9,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
168,driven-sweep-32,0.08647062629461288,1715599476.5873446,0.9709952473640442,0.9641000032424928,0.96875,11726,25,480.442049741745,11700,{'runtime': 479},0.11043016612529756,0.05057856440544128,False,0.9,0.999,translateW,8,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
169,serene-sweep-31,0.1005394160747528,1715598991.786467,0.9664045572280884,0.9592999815940856,0.96875,15946,34,753.5249559879303,15912,{'runtime': 752},0.12585371732711792,0.07110433280467987,False,0.9,0.999,translateW,8,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
170,hardy-sweep-30,0.15452559292316437,1715598978.234158,0.950545847415924,0.9455999732017516,0.96875,18292,39,708.3762829303741,18252,{'runtime': 707},0.16592532396316528,0.0924062803387642,False,0.9,0.999,translateW,8,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
171,devoted-sweep-29,0.2536044120788574,1715598254.3405774,0.917326033115387,0.9132999777793884,0.90625,12664,27,508.9443044662475,12636,{'runtime': 507},0.26530107855796814,0.2197214961051941,False,0.9,0.999,translateW,8,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
172,easy-sweep-28,0.06776393204927444,1715598220.724656,0.97825688123703,0.963800013065338,0.984375,21574,46,1024.7441489696505,21528,{'runtime': 1023},0.11334364116191864,0.029199084267020226,False,0.9,0.999,translateW,7,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
173,effortless-sweep-27,0.12767980992794037,1715597731.429749,0.9587339758872986,0.9539999961853028,0.9140625,9850,21,378.0603210926056,9828,{'runtime': 376},0.13927166163921356,0.23856598138809204,False,0.9,0.999,translateW,7,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
174,celestial-sweep-26,0.15695765614509585,1715597340.0490158,0.949661135673523,0.944700002670288,0.9375,14540,31,590.1630387306213,14508,{'runtime': 589},0.17055195569992063,0.15266989171504974,False,0.9,0.999,translateW,7,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
175,pleasant-sweep-25,0.23797239363193512,1715597181.2387412,0.9221504330635072,0.9192000031471252,0.9140625,22981,49,1080.7015211582184,22932,{'runtime': 1079},0.24499653279781344,0.2913283109664917,False,0.9,0.999,translateW,7,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
176,woven-sweep-24,0.08346044272184372,1715596737.0503085,0.97064471244812,0.964900016784668,0.984375,11257,24,459.80896735191345,11232,{'runtime': 458},0.10808326303958891,0.05642852187156677,False,0.9,0.999,translateW,6,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
177,splendid-sweep-23,0.11313896626234056,1715596085.0032022,0.96263188123703,0.9563000202178956,0.96875,12663,27,605.0320971012115,12636,{'runtime': 603},0.13254046440124512,0.07681438326835632,False,0.9,0.999,translateW,6,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
178,bright-sweep-22,0.15337274968624115,1715596264.444125,0.9480919241905212,0.948099970817566,0.96875,16416,35,645.362254858017,16380,{'runtime': 644},0.16123037040233612,0.1498093605041504,False,0.9,0.999,translateW,6,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
179,electric-sweep-21,0.5316135287284851,1715595463.2834122,0.8436331748962402,0.8300999999046326,0.8984375,5628,12,269.3620562553406,5616,{'runtime': 267},0.5220379829406738,0.3362610638141632,False,0.9,0.999,translateW,6,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
180,radiant-sweep-20,0.10084821283817293,1715595175.9593406,0.9663711786270142,0.960200011730194,0.9453125,8911,19,426.4196364879608,8892,{'runtime': 425},0.12264932692050934,0.15540488064289093,False,0.9,0.999,translateW,5,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
181,floral-sweep-19,0.09589117020368576,1715595604.4304264,0.9678401947021484,0.9609000086784364,0.9765625,17354,37,679.3821923732758,17316,{'runtime': 678},0.1245994046330452,0.05753253400325775,False,0.9,0.999,translateW,5,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
182,tough-sweep-18,0.1899745017290115,1715594912.4299345,0.9403212070465088,0.9341999888420104,0.921875,9850,21,379.067036151886,9828,{'runtime': 377},0.20234493911266327,0.2168913185596466,False,0.9,0.999,translateW,5,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
183,wise-sweep-17,0.22079363465309143,1715594733.5539696,0.927901327610016,0.9239000082015992,0.9375,17353,37,814.9709787368774,17316,{'runtime': 813},0.231046125292778,0.1671031415462494,False,0.9,0.999,translateW,5,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
184,toasty-sweep-16,0.09272810071706772,1715594517.9781792,0.9696013331413268,0.964299976825714,0.9765625,11726,25,477.1980211734772,11700,{'runtime': 476},0.11558571457862854,0.05810797959566116,False,0.9,0.999,translateW,4,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
185,icy-sweep-15,0.12154434621334076,1715594027.0048373,0.9605786204338074,0.9538000226020812,0.9921875,11257,24,436.2605092525482,11232,{'runtime': 435},0.143331840634346,0.06765227019786835,False,0.9,0.999,translateW,4,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
186,solar-sweep-14,0.15644487738609314,1715593901.6580565,0.9483590126037598,0.9459999799728394,0.953125,13132,28,618.3711383342743,13104,{'runtime': 617},0.17200715839862823,0.16230057179927826,False,0.9,0.999,translateW,4,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
187,rose-sweep-13,0.208878293633461,1715593575.2647245,0.9307725429534912,0.9244999885559082,0.9296875,24389,52,928.0897002220154,24336,{'runtime': 926},0.22976471483707428,0.24581311643123627,False,0.9,0.999,translateW,4,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
188,morning-sweep-12,0.06669612973928452,1715593265.2608137,0.9777644276618958,0.9657999873161316,0.9921875,19229,41,913.6420965194702,19188,{'runtime': 912},0.10985177010297777,0.02836090885102749,False,0.9,0.999,translateW,3,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
189,ancient-sweep-11,0.16399848461151123,1715592633.9558864,0.9466897249221802,0.940400004386902,0.9375,5160,11,203.875604391098,5148,{'runtime': 202},0.18050691485404968,0.19833166897296903,False,0.9,0.999,translateW,3,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
190,curious-sweep-10,0.19617320597171783,1715592415.9651914,0.9387269616127014,0.9350000023841858,0.9140625,11257,24,436.04070234298706,11232,{'runtime': 434},0.2133507877588272,0.2529713809490204,False,0.9,0.999,translateW,3,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
191,gentle-sweep-9,0.30119380354881287,1715592333.6079233,0.9040214419364928,0.9024999737739564,0.875,14070,30,664.9536583423615,14040,{'runtime': 663},0.3118627071380615,0.3893303871154785,False,0.9,0.999,translateW,3,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
192,volcanic-sweep-8,0.07531643658876419,1715591965.48124,0.974517583847046,0.9653000235557556,0.953125,15478,33,605.1981749534607,15444,{'runtime': 604},0.11536674946546556,0.10940369963645936,False,0.9,0.999,translateW,2,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
193,bright-sweep-7,0.09967485070228577,1715591648.279327,0.966187596321106,0.9574000239372252,0.953125,15477,33,732.5463528633118,15444,{'runtime': 731},0.1285649538040161,0.15407322347164154,False,0.9,0.999,translateW,2,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
194,balmy-sweep-6,0.20912864804267883,1715591347.5282545,0.9337022304534912,0.9261000156402588,0.9609375,7036,15,278.3260931968689,7020,{'runtime': 277},0.22456437349319455,0.18508698046207428,False,0.9,0.999,translateW,2,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
195,revived-sweep-5,0.2540695369243622,1715591052.9357042,0.9173761606216432,0.9175999760627748,0.890625,14540,31,573.0953302383423,14508,{'runtime': 571},0.2663843333721161,0.3064577877521515,False,0.9,0.999,translateW,2,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
196,graceful-sweep-4,0.06874588876962662,1715590901.5850458,0.9768379330635072,0.965399980545044,0.984375,17822,38,842.792858839035,17784,{'runtime': 841},0.11092817038297652,0.052496302872896194,False,0.9,0.999,translateW,1,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
197,rose-sweep-3,0.09570395946502686,1715590466.7339566,0.968416154384613,0.9578999876976012,1.0,18292,39,712.4706835746765,18252,{'runtime': 711},0.13293731212615967,0.022828375920653343,False,0.9,0.999,translateW,1,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
198,classic-sweep-2,0.11580229550600052,1715590044.3846064,0.9609041213989258,0.9514999985694884,0.9609375,18291,39,858.7258954048157,18252,{'runtime': 860},0.15304730832576752,0.1106705442070961,False,0.9,0.999,translateW,1,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
199,fresh-sweep-1,0.3276592195034027,1715589736.844261,0.8950153589248657,0.8896999955177307,0.9375,8443,18,330.2180390357971,8424,{'runtime': 334},0.3452996015548706,0.1985771656036377,False,0.9,0.999,translateW,1,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
